,常州天和印染有限公司1P 3#楼、4#楼西20190305_20190514.xlsx,常州天和印染有限公司2P 3#楼主20190305_20190514.xlsx,常州天和印染有限公司2P 水洗车间20190305_20190514.xlsx,常州天和印染有限公司3D 打底1#20190315_20190514.xlsx,常州天和印染有限公司3D 污水20190305_20190514.xlsx,常州天和印染有限公司3D 溢流、气雾20190305_20190514.xlsx,常州天和印染有限公司3P 4#楼20190305_20190514.xlsx,常州天和印染有限公司3P 一楼、二楼20190305_20190514.xlsx,常州天和印染有限公司4D油锅炉20190305_20190514.xlsx,常州天和印染有限公司4D老定型20190305_20190514.xlsx,常州天和印染有限公司4D老汽雾20190305_20190514.xlsx,常州天和印染有限公司4D预宿成品20190305_20190514.xlsx,常州天和印染有限公司5D低压总出20190305_20190514.xlsx,常州天和印染有限公司6D 洗水车20190305_20190514.xlsx,常州天和印染有限公司6D园网20190305_20190514.xlsx,常州天和印染有限公司6D退煮20190305_20190514.xlsx,常州天和印染有限公司7D 烧毛车间20190305_20190514.xlsx,常州天和印染有限公司7D 空压机20190305_20190514.xlsx,常州天和印染有限公司7D 车间照明20190305_20190514.xlsx,常州天和印染有限公司7D泵房20190305_20190514.xlsx,常州天和印染有限公司8D 丝光20190305_20190514.xlsx,常州天和印染有限公司8D 门富士、磨毛20190305_20190514.xlsx
2019-03-15 06:29:00,58.559998,0.96,0.0,0.24,7.5,13.44,0.0,3.52,0.0,0.72,0.0,6.18,90.800003,0.16,0.16,0.76,0.0,0.0,0.0,0.24,0.36,0.96
2019-03-15 06:32:00,44.16,0.96,0.0,0.24,7.44,13.32,0.0,3.04,0.0,0.72,0.0,6.18,90.800003,0.16,0.16,0.76,0.0,0.04,0.0,0.24,0.36,0.96
2019-03-15 06:35:00,44.48,0.96,0.0,0.24,7.44,17.16,0.0,2.24,0.0,0.72,0.0,5.52,78.0,0.16,0.16,0.76,0.0,0.04,0.0,0.24,0.36,0.96
2019-03-15 06:38:00,52.48,0.96,0.0,0.24,7.56,20.639999,0.0,4.16,0.0,0.72,0.0,5.7,95.599998,0.16,0.16,0.76,0.0,0.0,0.0,0.4,0.36,0.96
2019-03-15 06:41:00,44.32,0.8,0.0,0.24,7.5,12.719999,0.0,3.84,0.0,0.72,0.0,5.7,95.599998,0.16,0.16,0.76,0.0,0.0,0.0,0.24,0.36,0.96
2019-03-15 06:44:00,65.760002,0.8,0.0,0.24,7.44,14.28,0.0,3.68,0.0,0.72,0.0,11.4,78.400002,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 06:47:00,46.239998,0.96,0.0,0.24,7.44,19.439999,0.0,3.52,0.0,0.72,0.0,5.7,97.599998,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.42,0.96
2019-03-15 06:50:00,52.0,0.96,0.0,0.24,7.5,19.439999,0.0,2.24,0.0,0.72,0.0,5.7,97.599998,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.42,0.96
2019-03-15 06:53:00,51.039997,0.96,0.0,0.24,7.5,19.32,0.0,2.24,0.0,0.72,0.0,5.7,92.800003,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 06:56:00,49.439999,0.96,0.0,0.24,7.44,14.04,0.0,2.24,0.0,0.72,0.0,18.18,86.800003,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.42,0.96
2019-03-15 06:59:00,62.399998,1.12,0.0,0.24,7.44,18.719999,0.0,2.24,0.0,0.72,0.0,18.18,93.599998,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 07:02:00,51.199997,0.8,0.0,0.24,7.56,12.48,0.0,2.72,0.0,0.72,0.0,7.98,93.599998,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 07:05:00,50.079998,0.8,0.0,0.24,7.44,14.16,0.0,2.88,0.0,0.72,0.0,5.7,87.200005,0.16,0.16,0.76,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 07:08:00,55.68,0.96,0.0,0.24,7.5,14.4,0.0,1.92,0.0,0.72,0.0,5.7,82.400002,0.16,0.16,1.88,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 07:11:00,45.439999,0.96,0.0,0.24,7.5,13.559999,0.0,1.92,0.0,0.72,0.0,5.7,82.400002,0.16,0.16,1.88,0.0,0.0,0.0,0.16,0.36,0.96
2019-03-15 07:14:00,56.48,1.12,0.0,0.24,7.44,12.84,0.0,1.92,0.0,0.72,0.0,11.759999,85.599998,0.16,0.16,2.32,0.0,0.0,0.0,0.16,0.42,0.96
2019-03-15 07:17:00,60.48,0.96,0.0,0.24,7.44,12.84,0.0,1.92,0.0,0.72,0.0,11.759999,99.200005,0.16,0.16,3.12,0.0,0.0,0.0,0.16,0.42,1.12
2019-03-15 07:20:00,48.0,0.8,0.0,0.24,7.56,20.76,0.0,2.08,0.0,0.72,0.0,6.06,99.200005,0.16,0.16,3.12,0.0,0.0,0.0,2.24,0.42,0.96
2019-03-15 07:23:00,61.919998,0.8,0.0,0.24,7.38,20.4,0.0,2.08,0.0,0.72,0.0,7.38,96.400002,0.16,0.16,0.76,0.0,0.0,0.0,2.24,0.36,0.96
2019-03-15 07:26:00,51.039997,3.68,0.0,0.24,7.38,18.719999,0.0,1.92,0.0,0.72,0.0,7.38,107.599998,0.16,0.16,0.76,0.0,0.0,0.0,2.24,0.36,0.96
2019-03-15 07:29:00,47.200001,4.48,0.0,0.24,7.44,23.4,0.0,1.92,0.0,0.72,0.0,11.759999,107.599998,0.16,0.16,0.76,0.0,0.0,0.0,2.24,0.36,0.96
2019-03-15 07:32:00,43.84,4.64,0.0,0.24,7.56,30.719999,0.0,1.92,0.0,0.72,0.0,9.66,135.600006,0.16,0.16,0.76,0.0,0.0,0.0,2.24,0.36,0.96
2019-03-15 07:35:00,50.559998,2.4,0.0,0.24,7.38,29.519999,0.0,2.24,0.0,0.72,0.0,9.66,135.600006,0.16,0.16,0.76,0.0,0.0,0.0,2.24,0.36,0.96
2019-03-15 07:38:00,47.52,2.88,0.0,0.24,7.38,62.52,0.0,3.84,0.0,0.72,0.0,8.34,135.600006,0.16,0.16,0.76,0.0,0.0,0.0,14.559999,0.36,0.96
2019-03-15 07:41:00,51.360001,3.2,0.0,0.24,93.059998,111.959999,0.0,3.04,0.0,0.72,0.0,16.139999,251.600006,0.16,0.16,0.72,0.0,0.0,0.0,14.559999,0.36,0.8
2019-03-15 07:44:00,50.879997,3.2,0.0,0.24,106.68,111.959999,0.0,4.32,0.0,0.72,0.0,16.139999,251.600006,0.16,0.16,1.76,0.0,0.0,0.0,16.559999,0.36,0.96
2019-03-15 07:47:00,50.239998,3.36,0.0,0.24,105.540001,100.079994,0.0,2.24,0.0,0.72,0.0,15.36,251.600006,0.16,0.16,1.76,0.0,0.0,0.0,17.119999,0.36,0.8
2019-03-15 07:50:00,46.879997,3.04,0.0,0.24,107.579994,108.0,0.0,2.24,0.0,0.72,0.0,16.379999,268.0,0.16,0.16,1.76,0.0,0.0,0.0,17.119999,0.36,0.8
2019-03-15 07:53:00,47.039997,4.16,0.0,0.24,107.699997,112.199997,0.0,2.24,0.0,0.72,0.0,16.379999,248.400009,0.16,0.16,1.76,0.0,0.0,0.0,13.759999,0.36,0.8
2019-03-15 07:56:00,51.68,3.68,0.16,0.24,104.339996,93.839996,0.0,2.4,0.0,0.72,0.0,9.059999,248.400009,0.16,0.16,1.76,0.0,0.0,0.0,13.759999,0.36,0.8
2019-03-15 07:59:00,52.959999,3.84,1.12,0.24,129.779999,128.759995,0.0,4.16,0.0,0.72,0.0,22.68,278.399994,0.16,0.16,1.76,0.0,0.0,0.0,13.759999,0.36,0.8
2019-03-15 08:02:00,51.199997,4.16,9.28,0.24,130.73999,130.919998,0.0,8.16,0.0,0.72,0.0,22.68,308.800018,0.16,0.16,3.04,0.0,0.0,0.0,10.639999,0.42,0.8
2019-03-15 08:05:00,46.879997,6.24,11.679999,0.24,130.73999,130.080002,0.0,6.88,0.0,0.72,0.0,17.279999,308.800018,0.16,0.16,3.04,0.0,0.0,0.0,19.279999,0.42,0.8
2019-03-15 08:08:00,62.879997,10.559999,23.039999,0.24,130.73999,126.239998,0.0,2.88,0.0,0.72,0.0,22.74,330.800018,0.16,0.16,3.48,0.0,0.0,0.0,19.279999,0.42,0.8
2019-03-15 08:11:00,53.279999,3.52,30.08,0.24,127.32,126.239998,0.0,11.36,0.0,0.72,0.0,22.74,335.200012,0.16,0.16,1.72,0.0,0.0,0.0,20.32,0.42,0.8
2019-03-15 08:14:00,52.959999,2.88,57.279999,0.24,129.839996,116.279999,0.0,13.599999,0.0,0.72,0.0,17.699999,335.200012,0.16,0.16,1.72,0.0,0.0,0.0,20.48,0.42,0.8
2019-03-15 08:17:00,47.52,4.64,28.799999,0.24,129.720001,126.599998,0.0,13.599999,0.0,0.72,0.0,10.62,325.200012,0.16,0.16,1.76,0.0,0.0,0.0,20.48,0.42,0.8
2019-03-15 08:20:00,48.799999,4.96,28.799999,0.24,125.399994,129.0,0.0,4.8,0.0,0.72,0.0,16.379999,327.200012,0.16,0.16,1.76,0.0,0.0,0.0,20.0,0.42,0.8
2019-03-15 08:23:00,54.879997,4.16,21.439999,0.24,125.159996,125.399994,0.0,13.92,0.0,0.72,0.0,16.379999,327.200012,0.16,0.16,1.76,0.0,0.0,0.0,19.279999,0.42,0.96
2019-03-15 08:26:00,45.119999,5.12,28.16,0.24,124.979996,117.839996,0.0,9.12,0.0,0.72,0.0,10.8,326.800018,0.16,0.16,1.76,0.0,0.0,0.0,19.279999,0.42,0.8
2019-03-15 08:29:00,59.68,3.36,27.199999,0.24,124.979996,123.360001,0.0,6.24,0.0,0.72,0.0,15.719999,302.800018,0.16,0.16,1.76,0.0,0.12,0.0,16.4,0.42,0.8
2019-03-15 08:32:00,44.16,8.0,16.799999,0.24,124.979996,138.23999,0.0,16.32,0.0,0.72,0.0,15.719999,302.800018,0.16,0.16,1.8,0.0,0.12,0.0,8.639999,0.42,0.8
2019-03-15 08:35:00,47.52,2.88,17.440001,0.24,125.159996,133.440002,0.0,10.88,0.0,0.64,0.0,10.86,299.200012,0.16,0.16,1.8,0.0,0.12,0.0,11.04,0.42,0.8
2019-03-15 08:38:00,46.719997,2.88,22.559999,0.24,125.040001,133.440002,0.0,8.639999,0.0,0.72,0.0,10.559999,298.0,0.16,0.16,1.76,0.0,0.12,0.0,11.04,0.42,0.8
2019-03-15 08:41:00,44.799999,6.24,21.6,0.24,125.040001,121.439995,0.0,13.92,0.0,0.72,0.0,10.559999,298.0,0.16,0.16,13.28,0.0,0.12,0.0,8.88,0.42,0.8
2019-03-15 08:44:00,44.48,3.2,21.76,0.24,128.099991,117.239998,0.0,13.92,0.0,0.72,0.0,16.139999,312.399994,0.16,0.16,13.28,0.0,0.12,0.0,8.559999,0.42,0.8
2019-03-15 08:47:00,50.559998,3.04,21.76,0.24,124.799995,120.599998,0.0,15.04,0.0,0.72,0.0,17.82,320.800018,0.16,0.16,2.08,0.0,0.12,0.0,8.559999,0.42,0.8
2019-03-15 08:50:00,62.239998,3.84,53.119999,0.24,124.919998,126.959999,0.0,5.92,0.0,0.72,0.0,17.82,320.800018,0.16,0.16,4.16,0.0,0.12,0.0,9.36,0.42,0.8
2019-03-15 08:53:00,45.759998,4.32,32.799999,0.24,124.68,121.559998,0.0,15.679999,0.0,0.72,0.0,15.719999,319.200012,0.16,0.16,4.16,0.0,0.12,0.0,10.719999,0.42,0.8
2019-03-15 08:56:00,61.119999,3.36,25.76,0.24,124.619995,121.559998,0.0,16.799999,0.0,0.72,0.0,12.0,309.600006,0.16,0.16,2.24,0.0,0.12,0.0,10.719999,0.42,0.8
2019-03-15 08:59:00,53.439999,4.64,50.079998,0.24,124.619995,119.040001,0.0,11.679999,0.0,0.72,0.0,12.0,344.800018,0.16,0.16,29.959999,0.0,0.12,0.0,7.68,0.42,0.8
2019-03-15 09:02:00,44.959999,3.84,34.399998,0.24,124.619995,133.440002,0.0,9.92,0.0,0.72,0.0,15.42,344.800018,0.16,0.16,29.959999,0.0,0.12,0.0,7.6,0.42,0.8
2019-03-15 09:05:00,47.039997,5.92,27.519999,0.24,124.559998,133.440002,0.0,12.639999,0.0,0.72,0.0,16.26,386.0,0.16,0.16,27.039999,0.0,0.12,0.0,7.6,0.42,0.8
2019-03-15 09:08:00,44.959999,5.6,27.039999,0.24,124.439995,130.199997,0.0,13.12,0.0,0.72,0.0,16.26,402.0,0.16,0.16,26.24,0.0,0.12,0.0,7.84,0.42,0.8
2019-03-15 09:11:00,60.639999,6.24,34.719997,0.24,124.439995,124.799995,0.0,13.12,0.0,0.72,0.0,10.32,402.0,0.16,0.16,26.24,0.0,0.12,0.0,7.44,0.42,0.8
2019-03-15 09:14:00,45.919998,7.04,34.719997,0.24,124.379997,127.079994,0.0,21.6,0.0,0.72,0.0,15.719999,400.399994,0.16,0.12,24.68,0.0,0.12,0.0,7.44,0.42,0.8
2019-03-15 09:17:00,46.879997,6.24,21.92,0.24,124.5,130.199997,0.0,23.84,0.0,0.72,0.0,15.719999,404.800018,0.16,0.16,24.639999,0.0,0.12,0.0,9.599999,0.48,0.8
2019-03-15 09:20:00,48.799999,12.639999,25.119999,0.24,124.439995,124.199997,0.0,24.0,0.0,0.72,0.0,10.139999,404.800018,0.16,0.16,24.639999,0.0,0.12,0.0,9.52,0.48,0.8
2019-03-15 09:23:00,48.48,7.36,19.68,0.24,124.439995,131.520004,0.0,24.48,0.0,0.72,0.0,22.139999,414.0,0.16,0.16,30.679998,0.0,0.12,0.0,9.52,0.48,0.8
2019-03-15 09:26:00,60.16,7.84,25.76,0.24,124.439995,125.759995,0.0,24.32,0.0,0.64,0.0,22.139999,392.399994,0.16,0.16,25.48,0.0,0.12,0.0,8.4,0.42,0.8
2019-03-15 09:29:00,48.32,7.84,26.4,0.24,124.559998,140.87999,0.0,24.48,0.0,0.64,0.0,15.839999,392.399994,0.16,0.16,25.48,0.0,0.12,0.0,7.84,0.48,0.8
2019-03-15 09:32:00,48.16,8.639999,51.84,0.24,124.259995,140.87999,0.0,22.879999,0.0,0.64,0.0,9.84,400.800018,0.16,0.16,24.76,0.0,0.12,0.0,7.84,0.48,0.8
2019-03-15 09:35:00,47.68,7.84,24.0,0.24,125.759995,139.319992,0.0,19.68,0.0,0.72,0.0,9.84,387.600006,0.16,0.16,24.08,0.0,0.12,0.0,7.44,0.48,0.8
2019-03-15 09:38:00,60.639999,14.88,15.04,0.24,125.579994,134.279999,0.0,19.68,0.0,0.72,0.0,15.299999,387.600006,0.16,0.16,24.08,0.0,0.12,0.0,9.28,0.48,0.8
2019-03-15 09:41:00,47.360001,14.4,15.04,0.24,125.759995,128.639999,0.0,12.16,0.0,0.72,0.0,9.66,392.399994,0.16,0.16,24.16,0.0,0.12,0.0,9.28,0.42,0.8
2019-03-15 09:44:00,45.919998,8.96,22.08,0.24,125.759995,133.080002,0.0,12.16,0.0,0.72,0.0,9.66,406.800018,0.16,0.16,29.519999,0.0,0.12,0.0,9.04,0.42,0.8
2019-03-15 09:47:00,62.559998,8.16,28.48,0.24,125.879997,127.079994,0.0,22.4,0.0,0.72,0.0,14.58,406.800018,0.16,0.16,29.519999,0.0,0.12,0.0,6.24,0.42,0.8
2019-03-15 09:50:00,50.879997,5.92,12.16,0.24,125.639999,136.199997,0.0,20.639999,0.0,0.72,0.0,15.36,377.200012,0.16,0.16,25.119999,0.0,0.12,0.0,6.24,0.42,0.8
2019-03-15 09:53:00,45.759998,7.04,19.199999,0.24,125.639999,135.599991,0.0,20.639999,0.0,0.72,0.0,15.36,390.399994,0.16,0.16,22.6,0.0,0.12,0.0,6.32,0.48,0.8
2019-03-15 09:56:00,48.799999,6.4,23.519999,0.24,125.639999,135.119995,0.0,22.719999,0.0,0.72,0.0,9.48,390.399994,0.16,0.16,22.6,0.0,0.12,0.0,7.76,0.42,0.8
2019-03-15 09:59:00,44.32,7.04,29.599998,0.24,125.639999,135.119995,0.0,28.0,0.0,0.64,0.0,14.94,382.800018,0.16,0.16,18.84,0.0,0.12,0.0,7.76,0.42,0.8
2019-03-15 10:02:00,60.799999,6.56,22.08,0.24,125.519997,122.639999,0.0,26.719999,0.0,0.72,0.0,9.42,372.399994,0.16,0.16,7.32,0.0,0.12,0.0,7.52,0.42,0.8
2019-03-15 10:05:00,46.879997,6.88,21.279999,0.24,125.639999,133.679993,0.0,26.719999,0.0,0.72,0.0,9.42,372.399994,0.16,0.16,2.28,0.0,0.12,0.0,6.08,0.42,0.8
2019-03-15 10:08:00,55.039997,6.24,21.279999,0.24,124.079994,123.959999,0.0,24.16,0.0,0.72,0.0,14.34,364.800018,0.16,0.16,2.28,0.0,0.12,0.0,6.08,0.42,0.8
2019-03-15 10:11:00,62.239998,6.4,21.92,0.24,124.259995,148.199997,0.0,23.039999,0.0,0.72,0.0,15.059999,402.800018,0.16,0.16,7.16,0.0,0.12,0.0,8.08,0.48,0.8
2019-03-15 10:14:00,45.599998,6.4,27.519999,0.24,124.019997,129.119995,0.0,26.719999,0.0,0.72,0.0,15.059999,402.800018,0.16,0.16,7.16,0.0,0.12,0.0,8.08,0.48,0.96
2019-03-15 10:17:00,65.439995,7.52,27.359999,0.24,123.959999,129.479996,0.0,25.92,0.0,0.72,0.0,16.32,379.600006,0.16,0.16,7.16,0.0,0.12,0.0,9.599999,0.42,0.96
2019-03-15 10:20:00,46.399998,9.76,26.559999,0.24,123.959999,127.799995,0.0,22.879999,0.0,0.72,0.0,14.82,412.800018,0.16,0.16,23.799999,0.0,0.12,0.0,9.599999,0.48,0.8
2019-03-15 10:23:00,52.639999,18.08,17.279999,0.24,124.079994,128.639999,0.0,24.0,0.0,0.72,0.0,14.82,412.800018,0.16,0.16,23.719999,0.0,0.12,0.0,8.32,0.48,0.8
2019-03-15 10:26:00,48.48,10.24,17.440001,0.24,123.839996,128.639999,0.0,25.92,0.0,0.72,0.0,9.12,397.600006,0.16,0.16,23.719999,0.0,0.12,0.0,12.16,0.48,0.8
2019-03-15 10:29:00,65.760002,11.84,22.4,0.24,123.959999,132.0,0.0,18.4,0.0,0.72,0.0,14.4,397.200012,0.16,0.16,2.24,0.0,0.12,0.0,12.16,0.42,0.8
2019-03-15 10:32:00,47.52,11.679999,15.839999,0.24,124.259995,140.639999,0.0,18.4,0.0,0.72,0.0,14.4,386.800018,0.16,0.16,5.04,0.0,0.12,0.0,12.24,0.42,0.8
2019-03-15 10:35:00,64.0,10.559999,15.839999,0.24,124.079994,131.160004,0.0,24.959999,0.0,0.72,0.0,9.719999,386.800018,0.16,0.16,5.04,0.0,0.12,0.0,11.36,0.42,0.8
2019-03-15 10:38:00,71.839996,10.4,21.439999,0.24,123.899994,125.639999,0.0,25.76,0.0,0.72,0.0,13.62,395.200012,0.16,0.16,33.279999,0.0,0.12,0.0,11.36,0.48,0.8
2019-03-15 10:41:00,47.039997,11.36,18.719999,0.24,123.839996,115.439995,0.0,23.68,0.0,0.72,0.0,13.62,418.800018,0.16,0.16,32.0,0.0,0.12,0.0,11.84,0.48,0.8
2019-03-15 10:44:00,46.879997,10.88,25.599998,0.24,123.659996,117.119995,0.0,25.76,0.0,0.72,0.0,14.34,418.800018,0.16,0.16,32.0,0.0,0.12,0.0,8.32,0.48,0.8
2019-03-15 10:47:00,69.279999,8.16,19.68,0.24,123.659996,121.559998,0.0,23.84,0.0,0.72,0.0,8.52,415.200012,0.16,0.16,31.719999,0.0,0.12,0.0,8.32,0.48,0.8
2019-03-15 10:50:00,44.16,7.68,35.200001,0.24,123.839996,118.079994,0.0,23.519999,0.0,0.72,0.0,8.52,394.800018,0.16,0.16,27.119999,0.0,0.12,0.0,11.36,0.42,0.8
2019-03-15 10:53:00,60.799999,7.04,34.239998,0.24,123.779999,118.079994,0.0,24.799999,0.0,0.72,0.0,13.86,394.800018,0.16,0.16,27.119999,0.0,0.12,0.0,11.759999,0.48,0.8
2019-03-15 10:56:00,44.48,7.36,27.039999,0.24,124.5,126.479996,0.0,23.84,0.0,0.72,0.0,8.16,405.600006,0.16,0.16,27.32,0.0,0.12,0.0,11.759999,0.48,0.8
2019-03-15 10:59:00,73.279999,10.88,28.16,0.24,101.939995,97.799995,0.0,23.84,0.0,0.72,0.0,8.16,360.800018,0.16,0.16,26.84,0.0,0.12,0.0,11.12,0.48,0.8
2019-03-15 11:02:00,45.759998,7.2,28.16,0.24,101.759995,98.279999,0.0,19.359999,0.0,0.72,0.0,13.2,360.800018,0.16,0.16,26.84,0.0,0.12,0.0,9.599999,0.42,0.8
2019-03-15 11:05:00,46.239998,7.2,25.119999,0.24,102.059998,95.879997,0.0,26.4,0.0,0.72,0.0,9.9,366.399994,0.16,0.16,31.599998,0.0,0.12,0.0,9.599999,0.48,0.96
2019-03-15 11:08:00,52.32,7.04,16.639999,0.24,102.059998,100.68,0.0,27.84,0.0,0.72,0.0,9.9,370.800018,0.16,0.16,31.799999,0.0,0.12,0.0,11.599999,0.48,0.96
2019-03-15 11:11:00,45.119999,8.16,19.68,0.24,102.239998,103.799995,0.0,20.0,0.0,0.72,0.0,7.86,370.800018,0.16,0.16,31.799999,0.0,0.12,0.0,11.44,0.48,0.96
2019-03-15 11:14:00,46.079998,7.52,13.44,0.24,102.239998,102.360001,0.0,24.48,0.0,0.72,0.0,13.5,342.399994,0.16,0.16,26.32,0.0,0.12,0.0,11.44,0.42,0.8
2019-03-15 11:17:00,50.719997,4.32,13.599999,0.24,102.059998,100.68,0.0,19.039999,0.0,0.72,0.0,13.5,323.600006,0.16,0.16,26.359999,0.0,0.12,0.0,8.16,0.42,0.8
2019-03-15 11:20:00,45.759998,5.28,13.12,0.24,102.18,100.68,0.0,18.559999,0.0,0.72,0.0,15.12,323.600006,0.16,0.16,26.359999,0.0,0.12,0.0,11.44,0.42,0.8
2019-03-15 11:23:00,64.479996,5.12,12.32,0.24,102.0,103.199997,0.0,23.039999,0.0,0.72,0.0,13.38,352.800018,0.16,0.16,25.519999,0.0,0.12,0.0,11.44,0.42,0.8
2019-03-15 11:26:00,45.759998,4.32,14.719999,0.24,102.0,91.439995,0.0,23.039999,0.0,0.72,0.0,13.38,318.399994,0.16,0.16,30.359999,0.0,0.12,0.0,11.599999,0.42,0.8
2019-03-15 11:29:00,65.599998,5.12,14.719999,0.24,102.18,103.32,0.0,21.92,0.0,0.72,0.0,9.66,318.399994,0.16,0.16,30.359999,0.0,0.12,0.0,8.08,0.42,0.8
2019-03-15 11:32:00,54.079998,3.52,15.04,0.24,102.18,95.159996,0.0,21.76,0.0,0.72,0.0,15.179999,300.800018,0.16,0.16,26.039999,0.0,0.12,0.0,8.08,0.42,0.8
2019-03-15 11:35:00,43.52,4.48,15.52,0.24,101.879997,103.439995,0.0,14.24,0.0,0.72,0.0,13.44,309.200012,0.16,0.16,18.6,0.0,0.12,0.0,9.12,0.42,0.8
2019-03-15 11:38:00,48.16,3.52,4.0,0.24,102.0,97.32,0.0,19.68,0.0,0.72,0.0,13.44,309.200012,0.16,0.16,18.6,0.0,0.12,0.0,8.24,0.42,0.8
2019-03-15 11:41:00,46.399998,3.36,0.0,0.24,102.0,86.639999,0.0,22.4,0.0,0.72,0.0,7.68,309.200012,0.16,0.16,30.799999,0.0,0.12,0.0,8.24,0.42,0.96
2019-03-15 11:44:00,69.119995,3.68,0.0,0.24,101.879997,96.119995,0.0,10.88,0.0,0.72,0.0,12.599999,285.200012,0.16,0.16,20.039999,0.0,0.12,0.0,8.08,0.42,0.8
2019-03-15 11:47:00,44.48,3.52,0.0,0.24,102.0,96.119995,0.0,18.559999,0.0,0.72,0.0,12.599999,285.200012,0.16,0.16,20.359999,0.0,0.12,0.0,8.08,0.42,0.96
2019-03-15 11:50:00,51.199997,3.36,5.28,0.24,101.939995,95.159996,0.0,21.439999,0.0,0.72,0.0,14.52,290.0,0.16,0.16,20.359999,0.0,0.12,0.0,8.4,0.42,0.8
2019-03-15 11:53:00,56.16,9.599999,6.88,0.24,102.059998,102.599998,0.0,21.439999,0.0,0.72,0.0,7.26,282.0,0.16,0.16,19.32,0.0,0.16,0.0,8.4,0.42,0.8
2019-03-15 11:56:00,44.959999,3.04,6.88,0.24,103.019997,101.519997,0.0,13.44,0.0,0.72,0.0,7.26,282.0,0.16,0.16,18.84,0.0,0.12,0.0,8.4,0.42,0.8
2019-03-15 11:59:00,47.039997,3.36,22.719999,0.24,103.259995,104.399994,0.0,14.08,0.0,0.72,0.0,13.02,323.200012,0.16,0.16,18.84,0.0,0.12,0.0,10.88,0.42,0.8
2019-03-15 12:02:00,41.599998,3.2,32.799999,0.24,103.199997,102.119995,0.0,19.68,0.0,0.72,0.0,7.2,299.200012,0.16,0.16,18.68,0.0,0.12,0.0,10.88,0.42,0.8
2019-03-15 12:05:00,50.559998,3.84,38.879997,0.24,103.199997,101.040001,0.0,13.44,0.0,0.72,0.0,7.2,299.200012,0.16,0.16,23.32,0.0,0.12,0.0,10.4,0.42,0.8
2019-03-15 12:08:00,47.200001,2.88,22.879999,0.24,103.199997,99.239998,0.0,11.679999,0.0,0.72,0.0,12.66,317.200012,0.16,0.16,23.32,0.0,0.12,0.0,10.16,0.42,0.8
2019-03-15 12:11:00,44.16,3.04,30.719999,0.24,103.139999,106.799995,0.0,17.6,0.0,0.72,0.0,7.2,313.600006,0.16,0.16,18.279999,0.0,0.12,0.0,10.16,0.42,0.96
2019-03-15 12:14:00,48.16,2.72,36.639999,0.24,103.259995,106.799995,0.0,14.4,0.0,0.72,0.0,7.2,310.399994,0.16,0.16,18.359999,0.0,0.12,0.0,11.599999,0.42,0.8
2019-03-15 12:17:00,46.879997,2.88,42.879997,0.24,103.019997,107.279999,0.0,11.2,0.0,0.72,0.0,12.24,310.399994,0.16,0.16,18.359999,0.0,0.12,0.0,11.599999,0.42,0.8
2019-03-15 12:20:00,63.84,3.36,22.4,0.24,103.079994,101.879997,0.0,11.2,0.0,0.72,0.0,13.02,337.200012,0.16,0.16,18.24,0.0,0.12,0.0,11.599999,0.42,0.8
2019-03-15 12:23:00,46.399998,3.2,22.4,0.24,103.32,112.919998,0.0,18.08,0.0,0.72,0.0,13.02,323.600006,0.16,0.16,18.24,0.0,0.12,0.0,11.12,0.42,0.8
2019-03-15 12:26:00,45.919998,2.88,25.279999,0.24,103.259995,106.199997,0.0,19.359999,0.0,0.72,0.0,7.38,323.600006,0.16,0.16,18.24,0.0,0.12,0.0,11.599999,0.42,0.8
2019-03-15 12:29:00,56.0,2.88,38.399998,0.24,101.879997,96.479996,0.0,10.24,0.0,0.72,0.0,12.84,293.200012,0.16,0.16,17.92,0.0,0.12,0.0,11.599999,0.42,0.8
2019-03-15 12:32:00,46.239998,3.04,18.559999,0.24,101.939995,94.559998,0.0,17.6,0.0,0.72,0.0,12.84,324.800018,0.16,0.16,32.040001,0.0,0.12,0.0,11.2,0.42,0.8
2019-03-15 12:35:00,47.039997,2.72,24.16,0.24,101.939995,109.559998,0.0,21.6,0.0,0.72,0.0,7.32,324.800018,0.16,0.16,32.040001,0.0,0.12,0.0,10.16,0.42,0.8
2019-03-15 12:38:00,43.52,2.88,27.519999,0.24,101.879997,106.439995,0.0,10.719999,0.0,0.72,0.0,12.3,336.0,0.16,0.16,24.559999,0.0,0.12,0.0,10.16,0.42,0.8
2019-03-15 12:41:00,44.48,2.88,24.0,0.24,101.639999,106.439995,0.0,16.48,0.0,0.72,0.0,12.3,326.399994,0.16,0.16,26.68,0.0,0.12,0.0,10.32,0.42,0.8
2019-03-15 12:44:00,45.599998,2.88,31.359999,0.24,101.82,110.639999,0.0,19.84,0.0,0.72,0.0,10.02,326.399994,0.16,0.16,26.68,0.0,0.12,0.0,8.88,0.42,0.8
